Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Build_Paint_N,Building_Fenced,Build_Fence_N,Garden,Garden_V,Garden_O,Garden_T,Settlement,Settlement2,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
H18871,2012,0.180327869,1,V,0,N,1,O,0,1,0,R,0,11516,3,1995,5,92012.0,0
H462,2016,0.99726776,0,V,0,V,0,V,1,0,0,U,1,1500,1,1980,0,87085.0,0
H14927,2014,0.887671233,0,N,1,V,0,V,1,0,0,U,1,319,3,1960,0,93008.0,0
H13153,2014,0.832876712,1,N,1,V,0,V,1,0,0,U,1,500,4,1988,0,6152.0,0
H18153,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,3950,4,1950,9,75116.0,1
H14314,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,2255,2,1960,11,13209.0,0
H13595,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,2900,2,1988,0,64024.0,0
H14467,2014,1.0,1,N,1,V,0,V,1,0,0,U,1,2464,2,1960,0,95018.0,1
H15247,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,1200,2,1900,6,13201.0,0
H5884,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,1170,2,1920,4,63113.0,0
H4954,2015,1.0,1,N,1,V,0,V,1,0,0,U,1,520,2,1988,0,60139.0,0
H18044,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,1836,1,1971,3,13026.0,0
H16715,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,1000,4,1974,5,6012.0,0
H3085,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,500,4,1930,4,6083.0,0
H4244,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,950,1,1960,0,58194.0,1
H15196,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,3269,4,1975,4,6070.0,0
H14943,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,825,2,1960,0,13207.0,0
H14764,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,1120,4,1960,0,75105.0,0
H19429,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,2409,3,1996,5,64445.0,0
H4087,2013,0.104109589,0,V,0,V,0,V,1,0,0,U,1,4846,4,1980,0,6032.0,0
H3959,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,1116,3,1980,0,92004.0,1
H17329,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,960,2,2008,3,77470.0,0
H6884,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,2385,1,2004,6,74279.0,0
H3660,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,2000,1,1930,5,50532.0,0
H17157,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,675,2,1900,3,77350.0,0
H14769,2012,0.833333333,1,N,1,V,0,V,1,0,0,U,1,12448,2,1988,0,31187.0,1
H7439,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,747,2,1960,0,67447.0,0
H16770,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,980,4,1930,5,75115.0,1
H19166,2013,0.868493151,1,V,0,N,1,O,0,1,0,R,0,1115,3,1997,4,33063.0,1
H4181,2016,0.99726776,0,V,0,V,0,V,1,0,0,U,1,450,3,1960,0,92009.0,0
H16833,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,0,2,1960,0,0.0,0
H4778,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,650,2,1960,0,14366.0,0
H16956,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,800,3,2010,4,92051.0,1
H4393,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,304,1,1980,0,44131.0,0
H14904,2016,0.99726776,1,N,1,V,0,V,1,0,0,U,1,615,4,1960,0,75119.0,0
H6609,2016,0.99726776,1,V,0,N,1,O,0,1,0,R,0,2200,3,1900,8,92035.0,1
H4134,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,1002,1,1980,0,74140.0,0
H14225,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,7000,2,1988,0,77053.0,1
H2000,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,850,2,1960,0,69091.0,0
H7247,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,2241,2,2004,3,40209.0,0
H19191,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,550,2,1960,4,95428.0,0
H3092,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,124,2,1850,4,13001.0,0
H12622,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,540,2,2007,3,82121.0,0
H4559,2012,0.838797814,0,V,0,V,0,V,1,0,0,U,1,1360,2,1960,0,69294.0,0
H7336,2012,0.415300546,1,V,0,V,0,V,1,0,0,U,1,500,4,1960,0,75103.0,1
H19615,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,367,4,1985,4,6044.0,0
H6929,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,1800,2,1980,0,26362.0,0
H6516,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,3200,2,1980,0,68271.0,0
H5399,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,900,2,1980,0,38151.0,0
H17067,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,1250,2,1970,4,83009.0,0
H17761,2013,0.819178082,1,V,0,N,1,O,0,1,0,R,0,1800,1,1930,4,49007.0,0
H5231,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,280,2,1960,0,77088.0,0
H2483,2012,0.0,0,V,0,V,0,V,1,0,0,U,1,1340,2,0,0,29232.0,0
H13686,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,516,3,1960,0,33063.0,0
H7118,2013,1.0,1,V,0,V,0,V,1,0,0,U,1,1440,4,0,0,75102.0,1
H3006,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,3732,4,1930,8,6088.0,1
H1664,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,353,2,1960,0,13211.0,0
H6329,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,2712,2,1988,0,30341.0,0
H37,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,260,2,1910,4,13201.0,0
H19958,2016,0.144808743,0,V,0,N,1,O,0,1,0,R,0,420,4,1930,4,75116.0,0
H16957,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,800,3,2010,4,92051.0,0
H6604,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,1330,2,1988,0,64140.0,0
H17739,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,708,2,2011,4,31555.0,0
H18308,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,517,1,1928,3,74173.0,0
H3762,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,5600,1,1980,0,13047.0,0
H13197,2016,0.99726776,0,N,1,V,0,V,1,0,0,U,1,1620,2,1980,0,29151.0,0
H2914,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,1900,1,1980,0,84129.0,0
H14596,2014,1.0,1,N,1,V,0,V,1,0,0,U,1,333,3,1960,0,92025.0,0
H14047,2013,1.0,1,N,1,V,0,V,1,0,0,U,1,1650,4,1960,0,75114.0,1
H13698,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,250,3,1850,4,33063.0,0
H17891,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,4327,4,1990,4,6138.0,0
H15610,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,1550,1,1972,4,5004.0,0
H14857,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,1600,4,1960,0,6083.0,0
H5196,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,3708,4,1970,7,6083.0,0
H12959,2016,1.0,0,N,1,V,0,V,1,0,0,U,1,485,2,1960,0,13201.0,0
H6285,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,2290,1,1980,0,74281.0,0
H13623,2016,0.99726776,1,N,1,V,0,V,1,0,0,U,1,2250,3,1980,0,94068.0,0
H6908,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,2791,2,1960,0,13001.0,0
H1933,2012,0.74863388,1,V,0,V,0,V,1,0,0,U,1,1914,1,0,0,73304.0,0
H4494,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,250,2,1904,2,83009.0,0
H15051,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,350,2,1900,3,60572.0,0
H2971,2014,0.989041096,0,V,0,N,1,O,0,1,0,R,0,2233,1,1967,5,88516.0,0
H17018,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,9000,2,2010,11,13208.0,0
H16661,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,0,2,1960,0,0.0,0
H4110,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,608,1,1960,0,71270.0,0
H7361,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,800,2,0,0,59350.0,1
H18814,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,470,2,1900,4,78361.0,0
H13687,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,1463,3,1960,0,33063.0,1
H13805,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,250,1,1950,3,13056.0,0
H3862,2014,0.821917808,0,V,0,V,0,V,1,0,0,U,1,2090,2,1988,0,38140.0,0
H18540,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,1620,2,1930,4,95018.0,0
H19786,2016,0.0,0,V,0,N,1,O,0,1,0,R,0,400,3,2015,3,59350.0,0
H5790,2014,0.0,0,V,0,V,0,V,1,0,0,U,1,693,1,0,0,13004.0,0
H15115,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,0,2,2008,0,0.0,0
H2584,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,2457,1,1981,6,7186.0,0
H18756,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,850,2,1963,5,38337.0,0
H15375,2013,0.290410959,1,V,0,N,1,O,0,1,0,R,0,3004,3,1975,9,83137.0,0
H4353,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,700,2,0,0,13001.0,0
H2129,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,11958,2,1960,4,26362.0,0
H6230,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,2250,1,1988,0,73317.0,0
H6795,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,1140,3,1960,0,38185.0,0
H16240,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,1200,2,1988,6,34301.0,0
H17043,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,1270,3,1963,7,92026.0,0
H18081,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,745,1,2008,3,73263.0,1
H18797,2012,0.43442623,1,V,0,N,1,O,0,1,0,R,0,1972,2,1999,4,95197.0,0
H14639,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,4300,1,1988,0,74012.0,1
H2242,2015,0.0,1,V,0,V,0,V,1,0,0,U,1,3482,4,0,0,6088.0,0
H3057,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,810,3,1980,0,67482.0,0
H4636,2016,0.99726776,0,N,1,V,0,V,1,0,0,U,1,385,3,0,0,64483.0,0
H2181,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,750,2,1850,5,76351.0,0
H573,2015,0.123287671,1,V,0,V,0,V,1,0,0,U,1,450,1,0,0,33063.0,0
H6579,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,1330,1,1954,4,63075.0,0
H5658,2016,0.0,1,V,0,V,0,V,1,0,0,U,1,2770,4,0,0,75105.0,1
H2817,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,1425,3,1950,5,54395.0,0
H12635,2015,0.41369863,1,N,1,V,0,V,1,0,0,U,1,1780,4,1960,0,75118.0,0
H19026,2012,0.046448087,0,V,0,N,1,O,0,1,0,R,0,4100,1,2012,4,74058.0,0
H14346,2016,1.0,1,N,1,V,0,V,1,0,0,U,1,540,4,1960,0,75120.0,0
H3670,2013,0.695890411,1,N,1,V,0,V,1,0,0,U,1,260,1,1960,0,41018.0,0
H18649,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,1020,1,1850,4,27056.0,0
H15231,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,1200,3,1960,5,94068.0,1
H6201,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,1000,2,1930,3,38169.0,1
H13143,2016,0.967213115,1,N,1,V,0,V,1,0,0,U,1,7036,2,1988,0,31417.0,0
H19423,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,7500,2,1960,8,38563.0,1
H5345,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,350,1,1960,0,42187.0,0
H17972,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,2721,1,2005,4,16015.0,1
H13356,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,2100,1,1980,0,15900.0,0
H248,2012,0.0,0,V,0,V,0,V,1,0,0,U,1,10000,2,0,0,38931.0,1
H1904,2012,0.24863388,0,V,0,V,0,V,1,0,0,U,1,10173,2,1980,0,34003.0,1
H2037,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,490,1,1850,4,1053.0,0
H17123,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,2746,1,2010,4,49353.0,1
H1657,2014,0.802739726,0,V,0,V,0,V,1,0,0,U,1,5900,2,1988,0,34324.0,1
H13438,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,500,3,1960,0,92024.0,0
H6058,2013,1.0,1,N,1,V,0,V,1,0,0,U,1,200,4,1960,0,6048.0,1
H2455,2013,0.0,0,V,0,V,0,V,1,0,0,U,1,323,1,1980,0,73179.0,0
H15088,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,210,2,1920,3,83087.0,0
H14977,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,870,1,1960,0,13904.0,0
H5563,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,2080,1,1980,3,74056.0,0
H5113,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,1573,2,1970,3,57227.0,0
H638,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,370,2,1950,3,13203.0,0
H19046,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,3875,3,1970,5,94068.0,1
H4159,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,765,1,1850,4,74010.0,0
H5016,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,0,2,2001,0,0.0,1
H6063,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,50,2,1988,0,38140.0,0
H1692,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,300,2,0,0,13204.0,0
H6525,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,500,2,1988,0,66136.0,0
H17704,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,732,1,1964,1,74010.0,0
H1273,2012,0.74863388,0,V,0,V,0,V,1,0,0,U,1,840,2,1960,0,14118.0,1
H6910,2016,0.989071038,0,N,1,V,0,V,1,0,0,U,1,1688,2,1960,0,13001.0,0
H7184,2015,1.0,1,N,1,V,0,V,1,0,0,U,1,340,4,1960,0,6012.0,0
H516,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,1003,1,1960,0,16102.0,0
H1694,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,1579,2,1988,0,69202.0,1
H2055,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,3583,2,1980,0,34172.0,0
H4028,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,750,2,1980,0,34032.0,1
H6934,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,2020,1,1988,0,88075.0,0
H5903,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,4250,1,1980,0,42186.0,1
H13194,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,670,4,1980,0,6088.0,1
H6480,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,1100,2,2003,4,63113.0,0
H15901,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,2504,4,1920,7,75117.0,0
H15283,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,964,4,1900,4,75113.0,0
H13899,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,500,4,1950,5,6083.0,0
H13348,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,243,4,1960,0,6083.0,0
H4207,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,520,2,1988,0,69091.0,0
H17080,2013,0.161643836,0,V,0,N,1,O,0,1,0,R,0,245,2,2006,3,66136.0,0
H1854,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1677,2,1970,3,62201.0,0
H4343,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,30,2,1988,0,83038.0,0
H16570,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,3182,3,2005,3,33069.0,0
H18386,2012,0.743169399,0,V,0,N,1,O,0,1,0,R,0,3050,1,2012,11,86066.0,0
H18995,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,2160,4,1930,6,75109.0,0
H19815,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,570,3,1920,5,54395.0,0
H17489,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,855,1,2011,3,44194.0,0
H13306,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,130,4,1960,0,6083.0,0
H5061,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,550,2,1960,0,13201.0,0
H15635,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,2816,4,1980,2,75114.0,0
H17563,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,600,2,1900,5,13206.0,0
H5648,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,816,3,1960,4,94080.0,0
H18405,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,500,3,1900,4,59512.0,0
H16750,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,1010,2,1980,5,62193.0,0
H17812,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,1800,3,1950,4,59512.0,0
H13325,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,300,2,1980,0,83070.0,0
H7274,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,747,4,0,0,75105.0,0
H1513,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,900,2,1981,4,21231.0,0
H5458,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,685,2,1953,5,38400.0,0
H6350,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,1752,3,1960,0,92004.0,1
H5511,2015,0.328767123,0,N,1,V,0,V,1,0,0,U,1,6468,2,1980,0,13208.0,0
H2489,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,1000,2,1960,0,57463.0,1
H13501,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,1240,4,1960,0,75117.0,0
H2451,2012,0.0,0,V,0,V,0,V,1,0,0,U,1,200,4,0,0,6088.0,0
H4300,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,2050,1,1995,2,13096.0,0
H18734,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,8550,1,2012,6,74268.0,1
H17924,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,3198,2,2011,4,77018.0,0
H19379,2014,0.975342466,0,V,0,N,1,O,0,1,0,R,0,490,1,1958,4,73116.0,0
H14324,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,570,2,1960,3,66136.0,0
H7313,2012,0.0,0,V,0,V,0,V,1,0,0,U,1,800,2,1980,0,62826.0,0
H1443,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,3360,2,1920,6,42218.0,1
H14793,2013,1.0,1,N,1,V,0,V,1,0,0,U,1,900,4,1980,0,75112.0,0
H5255,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,442,2,0,0,31555.0,0
H14997,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,1100,3,1990,4,94068.0,0
H16849,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,0,2,1980,0,0.0,1
H16086,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,2250,1,1980,3,63075.0,0
H14736,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,210,2,1960,0,13202.0,0
H14061,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,560,3,1980,0,64483.0,0
H18648,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1020,1,1850,4,27056.0,0
H4414,2016,0.989071038,0,V,0,V,0,V,1,0,0,U,1,450,1,1960,0,50218.0,0
H19074,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1500,1,1979,8,10387.0,1
H16393,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,630,2,2010,4,66147.0,0
H17158,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,675,2,1900,3,77350.0,1
H12669,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,2261,2,1988,0,31395.0,1
H17789,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,395,4,1920,3,6088.0,0
H15946,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,865,4,1900,6,75104.0,0
H15026,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,1430,1,1980,0,74173.0,0
H17351,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,2050,2,1923,8,69386.0,0
H15479,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,1365,1,1980,4,19031.0,0
H3501,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,1900,1,1995,3,22379.0,0
H5246,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,1200,1,1980,0,21054.0,0
H2066,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,1220,2,1960,0,13206.0,0
H16647,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,14350,2,1960,7,57368.0,0
H16276,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,2882,1,2009,4,44109.0,0
H18547,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,1390,2,2012,1,69091.0,0
H18150,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,210,2,1700,5,83119.0,0
H5504,2016,1.0,0,N,1,V,0,V,1,0,0,U,1,900,1,0,0,73011.0,1
H13151,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,700,3,1960,0,92004.0,1
H3629,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1600,2,1995,4,57283.0,0
H5284,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,300,3,1960,0,33063.0,1
H15435,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,2110,4,2004,7,6088.0,0
H17473,2016,0.99726776,1,V,0,N,1,O,0,1,0,R,0,2100,3,1910,6,92051.0,1
H4517,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,600,2,1980,0,62571.0,0
H3939,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,910,3,1960,0,64483.0,0
H16665,2015,0.983561644,0,V,0,N,1,O,0,1,0,R,0,4300,2,1978,2,11170.0,1
H12953,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,450,2,1980,0,63113.0,0
H15523,2015,0.983561644,1,V,0,N,1,O,0,1,0,R,0,6053,2,2008,3,31506.0,0
H19103,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,600,2,1970,2,30133.0,0
H16410,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,3640,4,1890,8,75101.0,1
H15062,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,3950,1,1994,4,86194.0,0
H3867,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,1000,2,1970,6,64422.0,0
H5251,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,50,1,1980,0,21054.0,0
H13656,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,1934,2,1988,0,59421.0,1
H19436,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,1300,2,1960,4,13215.0,0
H6251,2016,1.0,0,V,0,V,0,V,1,0,0,U,1,3068,2,1960,0,44109.0,0
H19427,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,2500,2,2000,7,31555.0,1
H17796,2015,0.983561644,1,V,0,N,1,O,0,1,0,R,0,300,1,2005,3,74290.0,0
H6193,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,1500,2,1980,0,63113.0,0
H15602,2014,0.747945205,1,V,0,N,1,O,0,1,0,R,0,426,2,1965,3,78092.0,0
H16615,2016,0.99726776,1,V,0,N,1,O,0,1,0,R,0,1157,3,1950,5,92026.0,0
H553,2013,1.0,1,N,1,V,0,V,1,0,0,U,1,308,1,1960,0,44070.0,0
H19939,2016,0.415300546,0,V,0,N,1,O,0,1,0,R,0,400,1,1850,4,21054.0,0
H2752,2013,0.720547945,0,V,0,V,0,V,1,0,0,U,1,400,2,1980,0,29124.0,0
H18365,2012,0.879781421,0,V,0,N,1,O,0,1,0,R,0,5640,1,2012,7,74012.0,0
H4839,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,1050,2,1999,3,68120.0,0
H403,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,3992,1,1960,0,7010.0,0
H6582,2013,1.0,0,V,0,N,1,T,0,0,1,R,0,3900,1,1976,5,61483.0,1
H4336,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,2289,2,1997,4,83034.0,0
H280,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,900,2,1960,5,13201.0,1
H2229,2014,0.495890411,0,V,0,V,0,V,1,0,0,U,1,1500,1,1980,0,28088.0,0
H19422,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,7500,2,1960,8,38563.0,1
H241,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,1870,2,1980,0,14118.0,0
H414,2014,0.246575342,0,V,0,V,0,V,1,0,0,U,1,2000,2,1980,0,11262.0,1
H17510,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,0,2,1901,0,0.0,1
H17501,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1466,2,2001,4,60346.0,1
H16178,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,3018,1,1960,5,74012.0,1
H17118,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,600,2,1870,2,30189.0,0
H4307,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,300,4,1980,0,6083.0,0
H7321,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,3375,3,1960,0,64483.0,1
H325,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,1595,2,1960,5,63113.0,0
H5068,2013,1.0,1,N,1,V,0,V,1,0,0,U,1,300,3,1960,0,92025.0,0
H18241,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,2400,1,2012,4,44009.0,0
H14669,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,855,1,1980,0,22113.0,0
H15444,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,1150,2,1960,4,66164.0,0
H14555,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,3480,4,0,0,75114.0,1
H18084,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,8015,2,1973,3,30133.0,1
H1885,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,600,3,1950,5,38185.0,0
H13096,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,620,2,1960,0,78646.0,0
H13079,2016,0.99726776,1,N,1,V,0,V,1,0,0,U,1,600,4,1960,0,75118.0,0
H5127,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,4080,2,1988,0,13209.0,1
H15615,2015,0.747945205,1,V,0,N,1,O,0,1,0,R,0,300,1,1970,3,91161.0,0
H3493,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,355,3,1980,0,83137.0,0
H17485,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,240,1,1850,3,10387.0,0
H18819,2016,0.994535519,1,V,0,N,1,O,0,1,0,R,0,1061,1,1960,4,84007.0,0
